Domain Code	Domain	Reporter Country Code	Reporter Countries	Partner Country Code	Partner Countries	Element Code	Element	Item Code	Item	Year Code	Year	Unit	Value	Flag	Flag Description
TM	Detailed trade matrix	81	Ghana	58	Ecuador	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	58	Ecuador	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	58	Ecuador	5922	Export Value	574	Pineapples	1998	1998	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	58	Ecuador	5922	Export Value	574	Pineapples	2001	2001	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	486	Bananas	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	486	Bananas	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	249	Coconuts	2005	2005	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	249	Coconuts	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	249	Coconuts	2005	2005	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	249	Coconuts	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	249	Coconuts	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	249	Coconuts	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2007	2007	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2009	2009	tonnes	15		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2010	2010	tonnes	23		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2011	2011	tonnes	113		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2012	2012	tonnes	137		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2013	2013	tonnes	180		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2016	2016	tonnes	98		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2017	2017	tonnes	185		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2018	2018	tonnes	235		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	560	Grapes	2019	2019	tonnes	330		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2007	2007	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2009	2009	1000 US$	22		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2010	2010	1000 US$	45		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2011	2011	1000 US$	253		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2012	2012	1000 US$	254		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2013	2013	1000 US$	262		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2016	2016	1000 US$	98		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2017	2017	1000 US$	206		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2018	2018	1000 US$	265		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	560	Grapes	2019	2019	1000 US$	258		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2001	2001	tonnes	23		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2005	2005	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2009	2009	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2013	2013	tonnes	96		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2016	2016	tonnes	27		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2017	2017	tonnes	26		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2018	2018	tonnes	55		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	490	Oranges	2019	2019	tonnes	56		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2001	2001	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2005	2005	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2009	2009	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2012	2012	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2013	2013	1000 US$	39		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2016	2016	1000 US$	17		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2017	2017	1000 US$	10		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2018	2018	1000 US$	29		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	490	Oranges	2019	2019	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	600	Papayas	2009	2009	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	600	Papayas	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	600	Papayas	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	600	Papayas	2009	2009	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	600	Papayas	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	600	Papayas	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	574	Pineapples	2003	2003	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	574	Pineapples	2003	2003	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	30		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	5		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	23		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	85		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2007	2007	tonnes	49		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	60		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2009	2009	tonnes	26		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	1998	1998	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	1999	1999	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2000	2000	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2001	2001	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2003	2003	1000 US$	101		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2005	2005	1000 US$	25		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2007	2007	1000 US$	13		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2008	2008	1000 US$	17		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2009	2009	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5922	Export Value	574	Pineapples	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2009	2009	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2012	2012	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2013	2013	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2018	2018	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	544	Strawberries	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2009	2009	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2011	2011	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2012	2012	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2013	2013	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2018	2018	1000 US$	18		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	544	Strawberries	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2011	2011	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2013	2013	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	388	Tomatoes	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2011	2011	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2012	2012	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2013	2013	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2016	2016	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2018	2018	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	388	Tomatoes	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	567	Watermelons	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	567	Watermelons	2002	2002	tonnes	33		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5610	Import Quantity	567	Watermelons	2003	2003	tonnes	10		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	567	Watermelons	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	567	Watermelons	2002	2002	1000 US$	71		Official data
TM	Detailed trade matrix	81	Ghana	59	Egypt	5622	Import Value	567	Watermelons	2003	2003	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	63	Estonia	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	63	Estonia	5922	Export Value	574	Pineapples	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5610	Import Quantity	515	Apples	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5610	Import Quantity	515	Apples	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5622	Import Value	515	Apples	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5622	Import Value	515	Apples	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5910	Export Quantity	600	Papayas	1999	1999	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5922	Export Value	600	Papayas	1999	1999	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5610	Import Quantity	544	Strawberries	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5610	Import Quantity	544	Strawberries	2015	2015	tonnes	1	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5610	Import Quantity	544	Strawberries	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5622	Import Value	544	Strawberries	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5622	Import Value	544	Strawberries	2015	2015	1000 US$	3	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	238	Ethiopia	5622	Import Value	544	Strawberries	2019	2019	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	486	Bananas	1999	1999	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	486	Bananas	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	486	Bananas	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	486	Bananas	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	486	Bananas	1999	1999	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	486	Bananas	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	486	Bananas	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	486	Bananas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	5		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	24		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	26		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	68		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5910	Export Quantity	574	Pineapples	2013	2013	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	1998	1998	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2000	2000	1000 US$	17		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2001	2001	1000 US$	10		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2003	2003	1000 US$	21		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2008	2008	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2012	2012	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5922	Export Value	574	Pineapples	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5610	Import Quantity	388	Tomatoes	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	67	Finland	5622	Import Value	388	Tomatoes	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2000	2000	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2003	2003	tonnes	312		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2005	2005	tonnes	20		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2007	2007	tonnes	16		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2008	2008	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2009	2009	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2010	2010	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2013	2013	tonnes	10		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2014	2014	tonnes	22	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2016	2016	tonnes	8		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2017	2017	tonnes	40		Official data
TM	Detailed trade matrix	81	Ghana	68	France	5610	Import Quantity	515	Apples	2018	2018	tonnes	20		Official data
